id,comment
111207,"Les Vacances de Mr. Bean : La première fois que je l’ai vu, il y a un moment quand même. Même si j’adore la série Mr Bean et le premier film : je n’avais pas trop aimée ce film, enfin bien mais sans plus, je trouvée les gags assez pathétique et pas très drôle et intéressant. Alors que la, je viens de le revoir et je l’ai adoré. Comme quoi, on peut changer d’avis, si on aimée pas un film, faut toujours le revoir. Vraiment, ce film, cette comédie est vraiment génial et je suis content de met trompé a son sujet car j'apprécier maintenant ce film a sa juste valeur, il et peut être moi délirant coté scénario et gags que le premier mais il est nettement plus profond et intelligent et plus fin et rechercher niveau gags et c’est ça que j’ai bien aimée dan ce film. Et on retrouve l’exceptionnelle et unique Rowan Atkinson dans son rôle fétiche de Mr Bean et il faut dire c’est toujours, il a su garde les mimique et l’humour unique de Mr Bean et il les a gardé a la perfection et ça c’est juste énorme. Vraiment, Rowan Atkinson est un comédien exceptionnel, le meilleur comédien britannique. C’est fou comment il peut changer de Rowan Atkinson a Mr Bean, c’est pu le même : c’est deux comédien en un et moi je trouve ça énorme : vraiment un grand bravo a lui car il a su gardé tous son génie et don talent dans ce film. Cette fois ci, Mr Bean arrive chez nous, en France : la catastrophe est prêt de chez nous ^^. Vraiment, un des point négative a l’époque que je n’aimée pas, c’est le scénario. Alors que maintenant, je le trouve vraiment excellent : très malin, très intelligeant et très astucieux. On retrouve avec plaisir un Mr Bean en France ou il va lui arriver plein de misère. Vraiment, on retrouve l’humour et les bêtises et misère de Mr Bean dans notre joli pays : La France qui est d’ailleurs bien montré et magnifiquement bien filmé grâce a la réalisation qui est vraiment fabuleuse, on a le droit a de somptueux paysage. Et je trouve le scénario vraiment bien ficelé, cohérent et malin : remplit de surprise : et oui, en redécouvrant ce film, il faut dire que c’est une très bonne surprise. Ce film est remplit aussi de gags, de scène cocasse et tout plus délirant et décale les une que les autres, avec aussi une amusant critique sans prétention des films de Cannes… Et surtout, le film est remplit de bon sentiment. Vraiment on s’attache aux personnages et on prend du plaisir à les suivre dans cette aventure. Et peu aussi grâce aux acteurs qui sont vraiment convaincant, drôle et très juste. On a le droit a un Rowan Atkinson toujours aussi parfait dans cette mimique, une Emma de Caunes très juste et très attachant, le coté féminin et émouvant qu’il fallait a cette comédie. Un Willem Dafoe vraiment excellent et pour finir un Max Baldry de touchant dans on rôle du garçon. On retrouve aussi des acteurs français comme l’apparition de l’excellent Jean Rochefort. Et pour finir, le seul point que je n’ai pas trop aimé c’est la musique principale mais bon. Voila, une comédie amusant, décalé et tendre à la fois. Vraiment une très jolie comédie avec l’exceptionnelle Mr Bean. Je vous le conseil vraiment pour les fans de Mr Bean. Pour c’est une très bonne surprise."
10436,"Bean : Une comédie tout simplement irrésistible et d’une drôlerie incroyable. C’est complètement dingue, inimaginable et impassable le nombre de truck, de bêtise que peut faire ce Dr Bean même si il le fait pas exprès. Et puis les situations et tout, c’est un peu gros ^^ (avec le tableau a 50 million de dollars qui va être complètement détruit ^^ et tout). Mais c’est complètement délirant, déjanté et hilarant, vraiment on se prend a se délire et a ces gags car sa fonctionne bien, c’est amusant comme tout : complètement décalé et déjanté. Et le personnage de Mr Bean en est pour quelque chose ^^ : quel catastrophe ce Bean. Et pourtant malgré sa, il va arriver a se sortit des situations tout plus déjante et délirant les une que les autres. Vraiment, une avalanche de gags, de scène cocasse et de bêtise made in Bean (Car on retrouve quelque clin œil amusant et bien placé de la série). Le scénario est vraiment très sympa a suivre : cette fois ci, Mr Bean terrorise l’Amérique ^^ et surtout une peinture ^^. Non, vraiment l’histoire est vraiment sympa et très divertissent. Les gags sont bien apporté, très soutenu et il faut avouer que c’est une sacré rigolade cette comédie. On a le droit aussi a de personnage attachant ou pas car avec tous ce que fait Mr Bean ^^. Mais le coté famille avec une bonne note d’émotion est très sympa. Et puis les acteurs sont vraiment très convaincants et très amusant. Surtout l’exceptionnelle et unique Rowan Atkinson qui est toujours aussi fort, comme dans la série, avec ces mimiques et tout, il est juste sublime. Et j’ai trouvé les autres acteurs vraiment excellents aussi : Peter MacNicol… Voila, une comédie irrésistible qui ma fait rire et me fait encore rire. Je vous le conseil vraiment si vous adoré comme moi le série ou pour les amateurs de comédie déjanté. Un énorme coup de cœur se Bean car c’est un chef-d’œuvre du genre."
27935,"Les Gens en maillot de bain ne sont pas (forcément) superficiels : Une comédie fraiche et sympathique a regardé mais qui ma pas forcement plus a cause du scénario. Il y a juste ça que je n’ai pas aimée. Enfin c’est sympa a regarder et a suivre mais suivre l’histoire de couple en vacances qui se trompe de tout les cotés et tout. Un scénario basé sur le sexe et tout, mouais j’ai trouvé sa même un peu malsaine ^^ la fille qui suit son amant mariée et qui filmé et tout car elle veut se venger et tout, je la comprends mais bon. Vraiment, coté scénario ce n’est pas ça. Et puis les personnages sont pas vraiment attachant, loin de la malgré qui sont sympa a suivre. Sinon après, les acteurs sont super et au top : on a le droit a un très bon casting : Gad Elmaleh, Edouard Montoute… avec ça un beau casting de femme. Et ils sont drôles et amusant la plupart du temps. Les gags et l’humour est sympa même si des fois, c’est un peu vulgaire, osé a des moments ou pas toujours habile, mais sinon la plupart du temps, sa va. Voila, une comédie sympa mais sans plus qui est vite oublier. Mais, on passe un bon petit moment."
27527,"Le Prince du Pacifique : Une belle comédie qui nous offre une aventure ponctuer d’humour mais pas toujours car tous n’est pas tout rose dans le film. Il y a un coté assez dramatique dans tous ça (meurtre, esclave, violence, sang… ce qui est assez rare pour un film français) en grand partie du au méchant du film. Mais ça nous offre une comédie dramatique avec un bon coté émotionnelle. Vraiment je trouve que ce film est belle aventure, avec de magnifique paysage, des personnages assez attachant ou pas (le méchant qui est une vrai ordure et fou sur les bords). Ce qui est attachant dans le film : c’est le paysage, l’histoire qui est mélange comédie et émotion et surtout le duo Thierry Lhermitte et Patrick Timsit qui fonctionne a merveille car ils sont très marrant a suivre c’est deux personnages qui sont assez drôle et touchant, vraiment les deux acteurs joue sont très convaincant et surtout très juste. Vraiment, j’ai bien aimée suivre ses personnages dans leur périple sur cette ile. Leur périple du au méchant vraiment single, qui est très bien interprété par François Berléand qui joue à merveille le méchant un peu timbré, un peu fou, voir beaucoup. L’histoire est vraiment sympa et intéressante à suivre, avec un final vraiment très beau, j’ai vraiment adoré la fin. Voila, une comédie dramatique/aventure qui est fort séduisant, en tout cas moi j’ai était séduit par ce film qui est à la fois très beau, assez dramatique mais qui rester drôle. Moi franchement, j’ai bien aimée cette aventure."
128990,"Joyeuses funérailles : J’avais assez moyennement apprécié ce film lors de mon premier visionnage. Et la, après l’avoir revu : j’ai tout simplement adoré le film et je l’ai apprécié a sa juste valeur. Car avec ce deuxième visionnage, j’ai pu savourer et apprécier la finesse de l’humour so british et la noirceur des gags et des situations qui sont vraiment à mourir de rire. Vraiment, cette comédie à l’humour noir est vraiment irrésistible et mortellement drôle et amusante a suivre. Cette comédie est vraiment excellent grâce a un scénario assez original qui multiplie les scènes cocasse, maladresse et quiproquos qui sont parfaitement orchestré dans cette comédie politiquement incorrecte grâce a l’humour, c’est un régal a regardé. Car les gags et les situations sont tout plus déjanté, délirant et écalé les unes que les autres. Vraiment, l’humour est très fin, les situations bien trouvées et intelligeant et maline et ça c’est génial. L’histoire est vraiment excellent et vous allez vous tordre de rire : une des funérailles si ce n’est la plus pourrir de tous ^^. Ah vraiment, il va s’en passé des choses, cette comédie est remplit de surprise. Et puis les acteurs sont tous très convaincants, très drôles et très amusant à suivre, voir même hilarant a des moments. Voila, vraiment, j’ai passé un super bon moment, une comédie a l’humour qui ne plaira pas à tous le monde mais c’est vraiment génial à regarder et on se laisse emporter par ce délire irrésistible et amusant."
1081,"Poltergeist : Un classique devenu culte et incontournable du genre pouvant/horreur mais surtout fantastique. Un film qui avait marqué les esprits a ce temps et qui il faut dire fonctionne encore aujourd’hui. Voila, un film sur les esprits frappeurs qui refuse de mourir et qui hante et sème la terreur chez une famille. Vraiment, le scénario est maitrisé ainsi que sont ambiance. Malgré une fin qui va un peu loin dans le fantastique a mon gout mais c’est parce que c’est moi. Car l’histoire est vraiment prenante, assez flippant à des moments. Vraiment, l’ambiance est génial, appuyé par une mise en scène vraiment somptueuse et des effets spéciaux qui pour l’époque sont vraiment énorme. Car oui, la réalisation est vraiment très efficace. Ensuite, les acteurs sont tous très convaincant et parfait dans leur rôle. Voila, un classique devenu culte malgré sa malédiction qui a beaucoup pesé sur le film. Un film à voir car il faut le coup d’œil car il est vraiment bien fichu."
11804,"Le Saint : A ouais vraiment, un film fort sympathique, moi franchement, il ma bien plu et j’ai était emballé par ce film qui est un excellent divertissement et prenant. J’ai bien fait de l’avoir regardé à la TV car je ne m’attendais pas à un film aussi bon film. Car c’est vraiment un bon mélange d’action, aventure et romance. On est tout de suit embarqué dans cette histoire qui va nous captivé du début jusqu'à la fin. Car ce film est rythmé comme ce n’est pas permis, il se passe toujours un truck : entre scène d’action, d’espionnage, de poursuit et tout ça, rythmé par du suspense et des rebondissements : vraiment ce film est une efficacité redoutable et sans précédant. Le scénario est intéressant et captivant, avec de bon moment quant les deux personnages principaux sont fugitifs, la sa bouge bien et c’est énorme. L’histoire est vraiment sympa a suivre : histoire de complot, de vole... vraiment bien ficelé et palpitant à suivre, on est perd pas une miette. Les personnages très bien travaillé, surtout le personnage de Val Kilmer qui est très intelligeant, très malin, astucieux et expert en déguisement et tout ça avec une point d’humour qui fait plaisir, vraiment j’ai adoré son personnage. Et il est magistralement bien interprété par je vous le donne en mil : Val Kilmer qui est particulièrement convaincant et très pro ans ce film, vraiment belle interprétation. Et il forme un bon duo avec la magnifique Elisabeth Shue qui elle aussi est vraiment excellente et parfaite dans son rôle. Voila, un film qui ma agréablement surprise. Vraiment, ça c’est du divertissement. Divertissement de grandes qualités donc je ne peux que vous le conseillé. Pour moi, c’est un énorme coup de cœur pour ce chef-d’œuvre du genre."
183556,"La Dame en noir : Un film vraiment flippant et terrifiant, punaise que ce film est énorme. J’ai vraiment sursauté à des moments grâce a une ambiance de malade, c'est un truck de ouf. Vraiment, sacré ambiance ce film : très froide, très glaçant, très dark. Vraiment, ça fait froide dans le dos et ce film instaure la peur avec une efficacité redoutable et sans précédant, c’est un truck de dingue. Vraiment, ce film est un grand, une très grand réussit et pour ma part, une très grosse surprise. Ah, ouais !!! Vraiment j’ai était agréablement surprit par ce film qui ce révélé être une pure merveille dans son genre, pour ne pas dire un des meilleurs films dans son genre tellement le film est maitrisé sur tout les points. Ce film va directement dans le panthéon des meilleurs films que j’ai vu et surtout dans mes films préférés : Epouvante-horreur et drame. Et je pèse mes mots car j’ai était littéralement absorbé par ce film. Déjà, je voudrais acclamer la prestation de Daniel Radcliffe qui est absolument sidérant et parfait dans son rôle. Ce n’est pas facile de joué et de être bon dans des autres films quand on a joué dans Harry Potter. Mais lui, il le fait avec brio et moi je dis franchement bravo car sa prestation est vraiment excellente et fabuleuse. Il a un très bon jeu de regard et tout, de très bonne expression : vraiment excellent acteur et il nous le prouve encore avec ce film : bravo. Ensuite, j’ai était aussi impressionné par la réalisation et la mise en scène du film qui est vraiment efficace. Les plans de camera sont magnifique, la mise en scène très soigné et très intelligent et les décors sont géniaux car c’est le rêve pour tourné des superbes plans (maison hanté, dans le brouillard, marécage... Et la réalisation apporte à l’ambiance qui est juste magistrale. Parfaitement maitrisé que sa soit dans le fond ou la forme. Car la peur est magnifiquement bien instaurée par la mise en scène et les bruitages sonores : sursaut assuré quand on est dans l’ambiance. Mais ils sont intelligent et parfait cohérant avec le film et l’ambiance et la peur que veut donnée le film. Et puis, le scénario est vraiment excellent et très intéressant à suivre. On ne lâche pas un seul second et on est constamment absorbé par le film. Absorbé par cette étrangemaison et dame noire qui va hanter le village et notre personnage principal qui va passer un véritable enfer. D’ailleurs les personnages sont vraiment bien travaillés, surtout le personnage de Daniel Radcliffe qui est très intéressant à suivre : personnage assez triste, assez bouleversé par la mort de sa femme qui va essayer de trouve de espoir dans cette enquête. Père de famille, il va se rendre compte que c’est son fils qui compte dans sa vie et qui va devoir tourner la page : et c’est vraiment bien ficelé dans le film. Et d’ailleurs, le final est juste énorme et très inattendu spoiler: : une fin heureuse dans une fin tragique, c’est étonnant : non ? !!! Et pour finir, les musiques collent parfaitement à l’ambiance du film et les bruitages accentuent la peur. Voila, un film d’une puissance et efficacité redoutable. J’ai fortement apprécié ce film que je conseil vraiment, un des meilleurs films du genre. Pour moi, c’est un énorme coup de cœur pour ce véritable chef-d’œuvre d’épouvante."
135419,"Le Pacte : Très grosse surprise ce film. Vraiment, j’ai était agréablement surprit par ce film qui il faut le dire ma fortement plus. Ah, ouais !!! Franchement, j’ai adoré ce film car il est loin de ces gros blockbusters d’aujourd’hui. C’est un thriller très soigné et bien travaillé. Déjà, j'ai adoré l'idée de départ : viole de la femme de Nicolas Cage, une organisation propose a Nicolas Cage un pacte : il tue le violeur contre 2, 3 petit service. Mais ce que j’ai adoré, c’est que Nicolas Cage symboliquement a fait un pacte avec le diable car c’est organisation qui soit disant rend la justice sont des vrais tueurs et bourreau. Vraiment très bonne idée, très accrocheur, le scenario est bien écrit, captivant comme il le faut et surtout se que j'ai adoré, c'est que l'histoire soit crédible et authentique. Car les personnages sont crédible, humain, des personnes comme tous le monde. Et d’ailleurs dans ce film, il y a un très bon travaille fait sur les personnages (leur émotion, leur réaction, leur colère ainsi que la paranoïa du personnage de Nicolas Cage …). Surtout le personnage de Nicolas Cage et Guy Pearce qui sont vraiment bien travaillé et très intéressants. J'ai était aussi assez impressionné : c’est la réalisation, c'est assez rare de nos jours car ce film est vraiment très bien filmé. On a le droit de très jolie plan de camera posé et efficace et de bon effet de zoom, les plans de camera sont pas rapide comme beaucoup de film en se moment, ils sont calmé, posé, simple et redoutablement efficace, et la mise en scène est très soigné : bravo pour la réalisation. Les acteurs sont tous très convaincant et très juste. Surtout, Nicolas Cage qui est juste énorme car il est très crédible, très humain dans son rôle, vraiment belle performance de ça part : bravo. Il y a aussi Guy Pearce qui est absolument énorme dans son rôle de manipulateur, très culoté et très malin Vraiment, il tient son rôle a la perfection : bravo. Voila, ce film est une pure réussit, rythmé grâce a une intrigue captivant et intéressent a suivre et surtout bien ficelé. Mais aussi a deux, trois scènes d’action vraiment bien fichu qui dynamise le film. Voila un film qui ma conquis et vraiment : c’est un énorme coup de cœur ce film et même un chef-d’œuvre du genre."
1971,"Mad Max 2: seconde épisode d'une de mes trilogie préféré des années 80 et pour cette épisode il va encore plus loin et encore plus fort. C'est incroyable car j'ai vraiment était impressionné et bluffé encore une fois par la réalisation, l'action/les courses poursuite, l'ambiance et bien sur par les acteurs surtout Mel Gisbon qui encore une fois est exceptionnelle, unique et très charismatique dans son rôle culte et fétiche des année 80: Max qui est encore une fois très bien travaillé: calme, posé, solitaire qui a pour seul amis son chien, toujours avec son look cuire, flic des année 80, toujours aussi bon conducteur avec sa mythique et culte Ford Interceptor et son compresseur, vraiment j'adore ce personnages. Les autres acteurs sont aussi très convaincants. Ensuit, la réalisation juste énorme et impressionnante pour l'époque, même aujourd’hui et je pèse même mots, il y a des film d'action qui sont mal filmé et trop rapide dans l'action. Alors que la, la réalisation est somptueuse avec de magnifique plan de caméra: simple, posé et redoutablement efficace surtout pour les scènes action et les courses poursuit a la hauteur et filmé comme les grosses productions de nos jours: vraiment j'ai qu'un mot a dire: bluffé. De plus le scénario est captivant comme il le faut, j'ai adoré le coté survivant, dessert a perte de vue, en manque de tout (nourriture, essence, munitions...), enfin voila ambiance énorme, très immersive. Le film est aussi très bien rythmé, aucun temps mort, on comme des le départ avec une magnifique course poursuit, très nerveuse (qui ma fait pensé a l'intro de quantum of solace). Et la fin est juste énorme. Et pour finir les musiques renforce l’ambiance du film. Voila ce film est une grand réussit, une pure merveille, vraiment je vous le conseil car pour moi c'est un énorme coup de coeur, le meilleur de la série même si je les adore tous. Pour résumer un véritable chef-d’œuvre."
2041,"Mad Max grand trilogie des années 80 mais surtout une de mes préfère car je trouve le personnage et l'action énorme. Vraiment ce film est une réussite sur tous les points, un excellent film des années 80 qui ma impressionné de part la réalisation qui ma tout simplement bluffé, des plan de caméra posé, efficace et stylé, ainsi que des course poursuit film comme une gros production d'aujourd'hui et même certains film d’aujourd’hui sont pas aussi bien filmé: et sa pour l'époque, c'est vraiment bluffant. Des acteurs vraiment très convaincant: surtout Mel Gibson qui est juste énorme, très charismatique, très impressionnant dans son personnage fétiche des années 80: d’ailleurs le personnage de Max et son caractère est très bien écrit, bien travaillé et moi j'adore ce personnage et sa mythique Ford Interceptor avec son excellent compresseur. Un scénario captivant et une intro stylé et excellent qui dévoile peu a peu Max, après une ambiance sombre, violant pour l'époque et mature sur le thème de l'anarchie et la guerre des policier contre un gang mais surtout sur la vengeance de Max et la fin est juste excellente: moi j'adore. L'action et les courses poursuit sont vraiment excellent et impressionnante. Et les musique renforcent l'ambiance. Du rythme, des course poursuit spectaculaire, acteurs au top: voila se qui vous attend dans ce film qui est un classique devenu culte. Un énorme coup de coeur et aussi un véritable chef-d’œuvre."
54858,"Cody Banks agent secret 2 destination Londres : Vraiment un très bon divertissement, un poil inférieur au premier mais c’est ça fait quand même plaisir de retrouve notre jeune James Bond de la CIA, j’ai nommé : Cody Banks dans une nouvelle aventure, cette fois si a Londres. Déjà, ce qui a inférieure au premier. C’est le scénario qui est un peu plutôt gros (le contrôle de la pensée…) et moins intéressant et captivant qua le premier et puis on a moins la surprise que dans le premier. Mais on retrouve de ce qui faut pour passé un bon moment : de l’humour, de l’action, de l’espionnage version ado… On a quand même notre lot de gags et de surprise grâce au gadget et tout, et ça c’est bien. Les personnages sont drôles et amusant à suivre, les personnages secondaires sont moins intéressants. On a le droit a de nouveau personnage : Derek lui qui est très amusant, un peu casse coup ^^ mais il forme un bon duo avec Cody. Et les deux acteurs sont vraiment excellents et très convaincant. Surtout Frankie Muniz qui joue toujours bien le rôle du jeune agent secret : Cody. Voila, un bon divertissement, un poil déçu pour une suite mais il reste a la hauteur."
44448,"Cody Banks : agent secret : j’avais adoré cette comédie espionnage plus jeune. Et aujourd’hui, je l’adore toujours autant ce James Bond version ado. Vraiment, c’est un divertissement fort appréciable : rythmé comme. Un savoureux cocktail : d’humour, action et d’aventure. Il y a tout dans ce film pour passe un super bon moment : humour, gags, action… Ce film est un vrai petit bijou de divertissement. Déjà, grâce a un scénario digne des James Bond : Un agent secret, en l’occurrence un ado : Cody, un méchant, une fille, des gadgets, des voitures, de l’action et une point d’humour qui fait plaisir, ce qui donne un cocktail explosif rythmé et soutenu par une réalisation efficace et dynamique. De plus, les acteurs sont vraiment géniaux : Frankie Muniz (qui joue dans la série Malcom) qui porte le costume de l’agent Cody Banks, jeune recrût de la CIA. Et il joue avec brio sont rôle de jeune ado agent. Après, en Cody Banks girl, on a le droit au mentor de Cody, l’excellente et magnifique Angie Harmon. Pour l’amoureuse de Cody : la très belle Hilary Duff qui est parfait dan son rôle. Et pour le patron de la CIA, l’hilarant et amusant Keith David qui est vraiment génial et m’a bien fait rire. Et pour les méchants, on retrouve Ian McShane (Pirates des caraïbes) et Arnold Vosloo (La momie). Donc pour ce film, on a le droit à un casting de premier ordre avec des acteurs convaincant et efficace. Voila, une comédie qui mélange bien le coté espionnage d’un James Bond tout en gardant le coté frais et jeune de Cody. Une comédie sympathique, pêchue et dynamique qui m’a fortement plus, moi je suis très client de ce genre de comédie. Je vous le conseil car pour moi, c’est un coup de cœur."
46533,"Scooby-Doo 2 : les monstres se déchaînent : Vraiment excellente suite, encore mieux que le premier. Vraiment, quels plaisir de retrouver mystère et compagnie dans une nouvelle aventure bien plus fidèle au dessin animé. Avec encore plus de rire, d’action, de monstre et de Scooby. Vraiment, j’ai adoré cette suite, on prend les mêmes ingrédients que le premier et on va encore plus loin et plus fort. Vraiment cette suite est un vrai régal grâce à un scénario plus fidèle, moins grotesque et plus dynamique, mieux orchestré et bien plus ambitieuse. Vraiment, cette deuxième aventure est riche en surprise, en mystère mais surtout en gags. On retrouve le coté décalé, délirant et cartoons du premier et du dessin animé et ça c’est génial. Le rire et l’humour est toujours aussi présente entre fasse d’enquête, d’action et d’émotion. Et puis, on retrouve notre équipe d’acteur, toujours les mêmes que le premier et c’est tant mieux car elle fonctionne toujours à merveille. Vraiment, ils sont toujours très amusant, très complice et joue parfaitement leur rôle respectif. Vraiment, cette comédie transpire la bonne humeur et c’est toujours un plaisir de suivre les aventures de mystère et campagne. Vraiment, j’ai adoré cette suite qui est bien mieux que le premier. J’ai vraiment passé un super bon moment. Je ne comprends pas les notes car cette comédie est très amusante et familiale : une comédie qui plaira aux petits comme aux grands. Je me suis régalé en regardant cette comédie qui est très dynamique et énergique, on ne s’ennuie pas une seule seconde et on est divertie comme il se doit. Je vous la conseille donc car pour moi c’est un coup de cœur."
28920,"Scooby-Doo : Le dessin animé, c’est tout mon enfance ainsi que le film. Et quand je le revois quelque année plus tard. Je le redécouvre avec le même plaisir et la même joie qu’autre fois. Ah ! Vraiment, c’est de la bonne nostalgique cette comédie qui m’avait faire rire et qui me refait rire encore aujourd’hui et ça, c’est tout simplement énorme. Vraiment, excellent comédie, très fidèle au dessin animé, on retrouve la même ambiance, le même humour très cartoons, le même délire et on a le droit a Mystère et compagnie a l’identique car il faut dire que ils on bien choisit leurs acteurs car c’est les mêmes que dans le dessin animé mais en film, ça c’est incroyable : même tête, même caractère et état d’esprit, vraiment bravo aux acteurs qui se ce approprier les personnages avec talent. Et puis, le casting est en or : Matthew Lillard, Freddie Prinze Jr., Linda Cardellini, Sarah Michelle Gellar (actrice qui est dans son monde car elle joue dans la série : Buffy contre les vampires). Vraiment, il forme un quatuor d’enfer : très amusant et drôle et sans oublier Scooby-Doo qui est vraiment très bien fait et toujours aussi tordant. Et on a le droit aussi comme acteur a Rowan Atkinson (le célèbre Mr bean). Ensuite, le scénario est sympa à suivre, un peu gros des fois car c’est un mélange entre fantastique et tout (avec les monstres et les divinités…), scénario pas toujours judicieux mais qui apporte une avalanche de gags et d’humour hilarant et décalé comme le dessin animé et c’est ce que on veut et c’est ce que on a. Voila, une comédie très amusant, un vrai régale. A chaque fois, je pense un super bon moment avec ce film. Je vous le conseil, un film qui plaira aux petit comme aux grands. Vraiment, très sympathique comédie familiale."
173074,"Ghost Rider : L'Esprit de Vengeance : la premier fois que je l’ai vu : je n’étais franchement pas emballé voir même déçu. Après un deuxième, ce film a remonté dans mon estimé car c’est franchement un bon divertissement, bine délirant et décalé. Ce film ne manque pas d’ambition mais je crois qui manque cruellement de moyens. Ah ! C’est dommage car ce film aurait pu vraiment être énorme, on voit que ils veulent bien faire mais des fois c’est raté car faute de moyens (déjà c’est tourné dans des décors peut cher, ou il y a pas grand-chose, c’est même plutôt vide). Les scènes de Ghost sont raté car on dirait que il ne veut pas frapper, c’est plat… Dommage. Et puis le scénario est assez simple : sauvé un gosse des méchants, sa va pas chercher loin. Mais ça reste divertissent et captivant. Voila, les points négatifs. Maintenant, il y a pas tous à foutre a la poubelle, loin de la car ce film a remonté dans mon estime car malgré sa, j’ai était impressionné et vachement emballé. Déjà, par la réalisation qui est juste d’enfer. Ah, ouais !!! Vraiment, énorme !!! Une réalisation et une mise en scène du feu du diable, vraiment redoutablement efficace et très, très stylé. Malgré leur plans de camera fou, décalé et délirant. Ça reste drôlement bien filmé, vraiment sa assure le spectacle. La mise en scène est d’enfer : on a le droit a des histoires raconté en cartoons et tout, ça j’adore. Et les effets spéciaux sont vraiment très excellent : les flammes du Ghost rider son vraiment énorme et d’ailleurs son look est largement mieux que le premier : plus sombre de délirant. Et puis, on reconnait bien la pat des deux réalisateur d’hyper tension qui sont vraiment très talentueux et vraiment soigné dans leur délire et moi je dis bravo a Mark Neveldine et Brian Taylor qui donne une bonne dose d’ambition a ce film avec leur touche délirant et décalé qui va super bien au film. Ensuite, Nicolas Cage qui est juste énorme, plus délirant et décalé que jamais. Je l’ai adoré dans ce rôle, ce rôle de Ghost rider qui lui va à merveille. Il donne une bonne dose de délire et d’humour au film et ça fait plaisir. Moi je dis chapeau Nicolas Cage car il est vraiment excellent. Voila, un film qui aurait pu être énorme mais ce n’est pas ça. Mais malgré tout, j’ai vraiment adoré regarder ce film car on passe quand même un très bon moment : avec une bonne dose d’action et d’humour. On ne s’ennuie pas dans ce film et moi j’ai passé un bon moment. Pas un chef-d’œuvre mais pas une dobe complète vu les note. Il y a quand même de très bonne chose dans ce film. Et moi, j’ai hâte et j’espère un Ghost Rider 3 !!!"
28933,"Ghost Rider est vraiment un excellent divertissement, très sympa à regarder, captivant de bout en bout. Non vraiment ce film est une pure merveille sur le légendaire et très intéressant super héros de Marvel : Ghost rider. La réalisation est la mise en scène est soigné, très efficace : les effets spéciaux sont de qualité et assure donc le spectacle et l'action donne du rythmé au film. L'histoire est vraiment très sympa, très intéressant, j'ai bien aimée cette histoire de pacte, la relation avec la femme et tout, vraiment on sa se laisse regardé avec plaisir et c’est nettement plus ambition que le 2, la il y a de la matière. Les acteurs sont juste excellent : Nicolas Cage est encore une fois énorme et parfait dan son rôle avec son humour et ces répliques d'enfer qui font plaisir à entendre, un peu sérieux comparé au deuxième mais tout aussi excellent. Eva Mendes est aussi super et magnifique et forme un bon duo avec Nicolas Cage. Les musiques sont entrainantes et colle bien a l'ambiance du film. Rythmé, de l'action, un scénario alléchant et de l'humour : voila ce qui vous attend dans ce film qui est vraiment très sympa. Je ne comprends pas les note pour se film car moi j’ai était conquis et j’ai adoré ce film, moi j’ai franchement passé un super moment avec ce film. Un excellent divertissement qui assure le spectacle."
135528,"Rebelle : Ah ! Vraiment, très gros surprise ce nouveau bijou des studios Disney/Pixar. J’ai tout simplement adoré cette nouvelle merveille qui est je le dis tout de suit : un gros, un énorme coup de cœur et même un des meilleurs Disney/Pixar (et je pèse mes mots) parmi les meilleurs, car il y a beaucoup de Disney/Pixar que j’adore. Mais celui la, j’ai était particulièrement séduit et embarqué dans cette belle et grand aventure remplit d’humour et d’émotion, c’est ça tout le génie des ces deux studios. Tout faire rêver et voyage dans un univers magique ou humour et émotion se mélange, et ce film le fait à merveille. On est embarqué dans cette aventure avec le plus rebelle des princesses : Merida qui est vraiment très rebelle c’est le cas de la dire mais aussi très attachante, elle se distingue des autres personnages de Disney par son caractère bien trempé, son arc (très amusant le clin-œil a robin des bois au concours du tir a l'arc quand elle lance sa dernier flèche au ralenti) et pour finir : sa belle chevelure rousse, premier fois je crois chez les Disney. Et il faut dire que, elle est bien entouré car les autres personnages que sa soit le père qui est vraiment hilarant, les trois fils, la mère qui participe a l’émotion… Enfin, vraiment, tous les personnages sont très, très attachants et très amusant. On a le droit à une bonne dose d’humour qui fait plaisir grâce a des scènes cocasse et décalé. Bravo pour l’humour, c’est très réussit et très fin, un pur plaisir. Et le coté émotion est bien la, on a le droit a une bonne morale a la fin ce qui permet de bien terminer cette aventure. Et puis la réalisation et l’animation : ils ont pu rien a prouvé ces deux studios. Les décors, animation… c’est de toute beauté, tout simplement magnifique et magique. C’est rien que pour nos yeux. Et ce que j’ai adoré dans ce film, c’est les somptueux décors de nature et surtout d’Ecosse, pays que j’apprécie particulièrement grâce aux ces paysages et ces coutumes et aussi par les musiques. Musiques d’Ecosse, très typique avec la cornemuse et tout : moi j’adore. Et pour finir, la 3D est absolument inutile. Voila, un film qui ravira les petites et les grands car il y a tout dans ce film pour passé un super bon moment et moi j’ai regardé ce film avec mon âme d’enfant et ce n’est pas rien car j’ai était émerveille pendant le film. Vraiment, une pure merveille ce film qui fait plaisir entre deux gros film d’action du moment. Moi, j’ai était conquis et j’ai tout simplement adoré ce film. Un énorme coup de cœur pour ce véritable chef-d’œuvre. (PS : sympa la petit dédiasse a Steve Jobs dans le générique des fin, j’ai était surprit et j’ai bien aimée)."
